date1,date,DTB3,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY15,SVENY20,SVENY30,TIPSY02,TIPSY03,TIPSY04,TIPSY05,TIPSY06,TIPSY07,TIPSY08,TIPSY09,TIPSY10,TIPSY15,TIPSY20,BKEVENY02,BKEVENY03,BKEVENY04,BKEVENY05,BKEVENY06,BKEVENY07,BKEVENY08,BKEVENY09,BKEVENY10,BKEVENY15,BKEVENY20,
23/12/1999,1999-12-23,5.31,6.0168,6.1748,6.2062,6.2486,6.3157,6.3967,6.4803,6.5593,6.6296,6.6891,6.8262,6.7638,6.3858,,,,4.2843,4.3069,4.3128,4.3104,4.304,4.2962,4.2605,4.2389,,,,2.0314,2.0898,2.1675,2.2489,2.3255,2.393,2.5657,2.5249,
27/12/1999,1999-12-27,5.30,5.9884,6.1495,6.1905,6.2381,6.3062,6.3857,6.4668,6.5429,6.6101,6.667,6.7963,6.7349,6.3723,,,,4.2702,4.2968,4.3068,4.3075,4.3034,4.2969,4.2618,4.2383,,,,2.036,2.089,2.1601,2.2354,2.3068,2.3701,2.5345,2.4965,
28/12/1999,1999-12-28,5.25,5.998,6.1655,6.209,6.2615,6.3341,6.4163,6.4983,6.5738,6.6396,6.6944,6.8128,6.7457,6.3887,,,,4.3451,4.3423,4.3301,4.3167,4.3046,4.2942,4.2615,4.2449,,,,1.989,2.0741,2.1682,2.2571,2.3351,2.4003,2.5514,2.5008,
29/12/1999,1999-12-29,5.08,5.9688,6.1423,6.1827,6.2336,6.3056,6.3871,6.468,6.5422,6.6068,6.6606,6.7774,6.7147,6.3743,,,,4.2926,4.3071,4.3065,4.2997,4.2909,4.2819,4.2483,4.2299,,,,2.013,2.08,2.1615,2.2425,2.3159,2.3786,2.5292,2.4848,
30/12/1999,1999-12-30,5.07,5.9609,6.1223,6.1615,6.2163,6.292,6.3757,6.4573,6.5314,6.5953,6.6482,6.7623,6.7022,6.377,,,,4.2749,4.2967,4.3019,4.2992,4.2929,4.2854,4.2529,4.2338,,,,2.017,2.0789,2.1554,2.2322,2.3024,2.3628,2.5094,2.4683,
31/12/1999,1999-12-31,5.17,6.0173,6.1832,6.2263,6.2803,6.3535,6.4346,6.5141,6.5865,6.6491,6.7009,6.8117,6.7494,6.4211,,,,4.281,4.2992,4.3024,4.2989,4.2926,4.2856,4.257,4.2409,,,,2.0725,2.1354,2.2117,2.2876,2.3565,2.4153,2.5546,2.5085,
3/1/2000,2000-01-03,5.27,6.1055,6.3057,6.3604,6.4046,6.4639,6.5347,6.609,6.6803,6.7444,6.7992,6.9242,6.857,6.472,,,,4.2541,4.2903,4.3115,4.3224,4.3265,4.3261,4.2992,4.2699,,,,2.2098,2.2444,2.2975,2.3579,2.4179,2.4731,2.625,2.587,
4/1/2000,2000-01-04,5.27,6.0481,6.222,6.259,6.3042,6.3705,6.4475,6.525,6.5968,6.6598,6.7124,6.828,6.7664,6.4278,,,,4.3902,4.3691,4.3494,4.3334,4.3207,4.3105,4.2797,4.2643,,,,1.9804,2.0784,2.1756,2.2634,2.3391,2.4019,2.5483,2.5021,
5/1/2000,2000-01-05,5.28,6.1096,6.3101,6.3598,6.412,6.4821,6.5609,6.6388,6.7102,6.7721,6.8233,6.9307,6.8628,6.5206,,,,4.2711,4.3006,4.3139,4.3177,4.3161,4.3118,4.2824,4.261,,,,2.211,2.2602,2.3249,2.3925,2.4559,2.5115,2.6483,2.6018,
6/1/2000,2000-01-06,5.25,6.0828,6.2641,6.3088,6.3616,6.4313,6.507,6.5802,6.6459,6.7021,6.7481,6.8407,6.777,6.4731,,,,4.3665,4.3752,4.3696,4.3591,4.3478,4.3372,4.3009,4.2819,,,,2.0648,2.1318,2.2106,2.2869,2.3543,2.4109,2.5398,2.4951,
7/1/2000,2000-01-07,5.22,6.0653,6.2432,6.2793,6.3244,6.3892,6.4628,6.5355,6.602,6.6594,6.7069,6.806,6.7437,6.4305,,,,4.3293,4.3537,4.3605,4.3584,4.3522,4.3444,4.3084,4.2865,,,,2.0599,2.1091,2.175,2.2436,2.3072,2.3625,2.4976,2.4572,
10/1/2000,2000-01-10,5.24,6.1054,6.296,6.3378,6.3817,6.4425,6.5114,6.5796,6.642,6.6959,6.7402,6.8298,6.7647,6.456,,,,4.2913,4.3325,4.3564,4.3688,4.3735,4.3731,4.3437,4.3119,,,,2.1512,2.1789,2.2232,2.2732,2.3224,2.3671,2.4861,2.4529,
11/1/2000,2000-01-11,5.27,6.1472,6.3602,6.4153,6.4649,6.5282,6.5984,6.6676,6.7306,6.785,6.8296,6.9178,6.8482,6.528,,,,4.3306,4.3606,4.3724,4.3742,4.3708,4.365,4.3325,4.3109,,,,2.1976,2.2378,2.2952,2.3564,2.4142,2.4647,2.5853,2.5373,
12/1/2000,2000-01-12,5.29,6.1805,6.3986,6.4565,6.5105,6.5767,6.6476,6.7155,6.776,6.8271,6.8682,6.9404,6.8636,6.5505,,,,4.3067,4.3342,4.345,4.3468,4.3441,4.3393,4.3134,4.2967,,,,2.27,2.3133,2.3705,2.4292,2.483,2.5288,2.627,2.5669,
13/1/2000,2000-01-13,5.25,6.1247,6.323,6.3752,6.423,6.483,6.5486,6.6126,6.6706,6.7205,6.7614,6.8434,6.7834,6.5009,,,,4.3901,4.3785,4.3644,4.3521,4.342,4.3338,4.309,4.2966,,,,2.093,2.1701,2.2482,2.3185,2.3785,2.4276,2.5344,2.4868,
14/1/2000,2000-01-14,5.25,6.1486,6.3589,6.4209,6.4725,6.5319,6.5946,6.6548,6.7088,6.7549,6.7926,6.8667,6.8104,6.5513,,,,4.3213,4.3517,4.3672,4.3738,4.3752,4.3737,4.3556,4.3409,,,,2.2106,2.2428,2.2875,2.335,2.3797,2.4188,2.5111,2.4696,
18/1/2000,2000-01-18,5.24,6.1653,6.3876,6.4654,6.5285,6.5932,6.6565,6.7143,6.7645,6.8062,6.8395,6.9004,6.8469,6.6209,,,,4.3597,4.3805,4.3873,4.3875,4.3848,4.3809,4.3633,4.353,,,,2.2335,2.276,2.327,2.377,2.4214,2.4586,2.5371,2.4939,
19/1/2000,2000-01-19,5.35,6.1433,6.3718,6.4501,6.5107,6.5721,6.6322,6.6873,6.7353,6.7752,6.8072,6.8652,6.813,6.5934,,,,4.3863,4.3915,4.3889,4.3846,4.3803,4.3765,4.3645,4.3584,,,,2.1858,2.2407,2.2984,2.3507,2.3949,2.4306,2.5007,2.4546,
20/1/2000,2000-01-20,5.32,6.1695,6.3982,6.4828,6.5508,6.6171,6.6789,6.7333,6.7791,6.8161,6.8445,6.8864,6.8257,6.61,,,,4.437,4.4227,4.4103,4.4005,4.3929,4.3867,4.3682,4.359,,,,2.1801,2.2562,2.3231,2.3786,2.4232,2.4578,2.5182,2.4667,
21/1/2000,2000-01-21,5.31,6.1551,6.3891,6.4795,6.5466,6.6103,6.6704,6.724,6.7695,6.8062,6.8343,6.8699,6.7965,6.5502,,,,4.4088,4.395,4.383,4.3736,4.3663,4.3603,4.3426,4.3337,,,,2.2016,2.2755,2.341,2.3958,2.4399,2.4739,2.5273,2.4628,
24/1/2000,2000-01-24,5.32,6.14,6.3707,6.4408,6.4848,6.5315,6.5824,6.6331,6.6802,6.7213,6.7553,6.8206,6.759,6.4855,,,,4.3981,4.3854,4.3746,4.3661,4.3595,4.3542,4.3383,4.3303,,,,2.1335,2.197,2.2586,2.3141,2.3617,2.4011,2.4823,2.4287,
25/1/2000,2000-01-25,5.40,6.1446,6.3544,6.4222,6.4756,6.533,6.5913,6.6457,6.6933,6.7326,6.7635,6.8079,6.7326,6.4637,,,,4.364,4.3535,4.3445,4.3374,4.3319,4.3274,4.3141,4.3074,,,,2.169,2.2378,2.3012,2.3559,2.4008,2.4361,2.4938,2.4252,
26/1/2000,2000-01-26,5.41,6.1592,6.3786,6.4491,6.4981,6.5464,6.5933,6.6357,6.6714,6.6998,6.7208,6.7349,6.6559,6.4201,,,,4.3485,4.3377,4.3284,4.3211,4.3153,4.3107,4.297,4.2901,,,,2.198,2.2556,2.3073,2.3503,2.3844,2.41,2.438,2.3658,
27/1/2000,2000-01-27,5.42,6.1934,6.4342,6.5083,6.5458,6.5776,6.6081,6.6357,6.6586,6.6759,6.6872,6.6679,6.5709,6.3232,,,,4.3428,4.3328,4.3244,4.3178,4.3126,4.3084,4.2959,4.2897,,,,2.2349,2.2753,2.3113,2.3408,2.3633,2.3788,2.372,2.2812,
28/1/2000,2000-01-28,5.48,6.2442,6.4889,6.5524,6.574,6.5892,6.6038,6.617,6.6269,6.6327,6.6339,6.5805,6.47,6.2275,,,,4.2914,4.3041,4.3049,4.3005,4.2944,4.288,4.2634,4.2498,,,,2.2979,2.2998,2.3121,2.3264,2.3383,2.3459,2.3171,2.2202,
31/1/2000,2000-01-31,5.53,6.2935,6.5458,6.6041,6.6172,6.6264,6.6391,6.6539,6.6681,6.6793,6.6866,6.6561,6.5464,6.2599,,,,4.2735,4.2858,4.2859,4.2807,4.2736,4.2661,4.2372,4.2211,,,,2.3529,2.3533,2.368,2.3874,2.4058,2.4205,2.4189,2.3253,
1/2/2000,2000-02-01,5.54,6.3016,6.5357,6.5797,6.5924,6.6052,6.6201,6.634,6.6446,6.6505,6.6515,6.594,6.4788,6.2315,,,,4.2403,4.2654,4.2781,4.2832,4.2836,4.2812,4.2579,4.2383,,,,2.3649,2.3547,2.3559,2.3614,2.3669,2.3703,2.336,2.2405,
2/2/2000,2000-02-02,5.49,6.3279,6.5642,6.6025,6.6085,6.6151,6.6239,6.6316,6.6358,6.6353,6.6297,6.5412,6.4025,6.1305,,,,4.2252,4.2426,4.2486,4.2473,4.2417,4.2336,4.1865,4.1506,,,,2.3899,2.3812,2.383,2.3885,2.3936,2.3962,2.3548,2.2519,
3/2/2000,2000-02-03,5.46,6.2708,6.4866,6.5107,6.5083,6.512,6.5221,6.5338,6.543,6.5477,6.547,6.4692,6.3193,5.9945,,,,4.2332,4.2397,4.2332,4.2207,4.2061,4.1914,4.133,4.0993,,,,2.2788,2.2825,2.3006,2.3223,2.3416,2.3556,2.3362,2.22,
4/2/2000,2000-02-04,5.50,6.3215,6.5585,6.5894,6.5848,6.5809,6.5811,6.5821,6.5812,6.5769,6.5684,6.4737,6.3342,6.0636,,,,4.1813,4.2031,4.217,4.2244,4.2267,4.225,4.1811,4.1169,,,,2.3996,2.378,2.3652,2.3568,2.3502,2.3435,2.2927,2.2173,
7/2/2000,2000-02-07,5.47,6.3487,6.6131,6.6749,6.6899,6.6956,6.6982,6.6974,6.6922,6.6822,6.6676,6.5468,6.3971,6.1391,,,,4.22,4.2494,4.2669,4.2754,4.2771,4.2738,4.22,4.1534,,,,2.4755,2.4488,2.4305,2.4168,2.4051,2.3938,2.3268,2.2437,
8/2/2000,2000-02-08,5.52,6.3319,6.5997,6.6597,6.6661,6.6599,6.6498,6.6368,6.6202,6.6,6.5765,6.427,6.2688,6.0199,,,,4.254,4.2788,4.2904,4.2926,4.2881,4.2791,4.2073,4.1367,,,,2.4059,2.3711,2.3464,2.3276,2.3119,2.2973,2.2197,2.132,
9/2/2000,2000-02-09,5.49,6.3261,6.5939,6.6599,6.6783,6.6871,6.6925,6.6939,6.6903,6.6811,6.6665,6.536,6.3677,6.0704,,,,4.2774,4.2965,4.3004,4.2947,4.2831,4.2681,4.1851,4.1211,,,,2.4097,2.396,2.3935,2.3956,2.398,2.3984,2.3509,2.2466,
10/2/2000,2000-02-10,5.50,6.3162,6.5772,6.6603,6.7031,6.7332,6.7541,6.7656,6.7679,6.7618,6.7484,6.6148,6.4459,6.1623,,,,4.2734,4.2958,4.3043,4.3034,4.2961,4.2846,4.2067,4.137,,,,2.4598,2.4583,2.4613,2.4645,2.4657,2.4639,2.4081,2.3089,
11/2/2000,2000-02-11,5.49,6.2996,6.5523,6.6272,6.6634,6.6895,6.7087,6.7201,6.7231,6.718,6.7055,6.572,6.3951,6.087,,,,4.3021,4.3167,4.316,4.3063,4.2918,4.275,4.1931,4.1366,,,,2.3874,2.392,2.4041,2.4168,2.4261,2.4306,2.3788,2.2585,
14/2/2000,2000-02-14,5.47,6.2827,6.5184,6.5771,6.6007,6.6174,6.6298,6.6364,6.6364,6.6297,6.6168,6.4923,6.3318,6.0544,,,,4.2922,4.3085,4.3093,4.3009,4.2874,4.2712,4.1906,4.1338,,,,2.3252,2.3213,2.3271,2.3355,2.3423,2.3456,2.3017,2.198,
15/2/2000,2000-02-15,5.58,6.2858,6.5459,6.6137,6.6374,6.6518,6.6623,6.6681,6.6681,6.662,6.6501,6.5291,6.3667,6.0757,,,,4.295,4.3062,4.3014,4.2884,4.2718,4.254,4.1785,4.132,,,,2.3568,2.3561,2.3667,2.3797,2.3902,2.3961,2.3506,2.2347,
16/2/2000,2000-02-16,5.56,6.2805,6.5253,6.5975,6.6305,6.6534,6.6703,6.6803,6.6829,6.678,6.6665,6.5422,6.3758,6.0828,,,,4.2745,4.2916,4.2928,4.285,4.2725,4.2578,4.1882,4.1419,,,,2.379,2.3787,2.3876,2.3979,2.4056,2.4087,2.354,2.2339,
17/2/2000,2000-02-17,5.57,6.3329,6.5762,6.6475,6.6781,6.6957,6.7043,6.7041,6.6955,6.6793,6.6567,6.4914,6.3095,6.0263,,,,4.2773,4.2966,4.2996,4.2932,4.2817,4.2676,4.1974,4.149,,,,2.4185,2.4078,2.4045,2.4022,2.3976,2.3892,2.2941,2.1605,
18/2/2000,2000-02-18,5.58,6.3113,6.5279,6.584,6.6041,6.6143,6.6178,6.6142,6.6037,6.5867,6.5643,6.4063,6.2351,5.9698,,,,4.2659,4.2814,4.2817,4.2735,4.2607,4.246,4.1765,4.1302,,,,2.3484,2.3364,2.3325,2.3302,2.326,2.3183,2.2298,2.1049,
22/2/2000,2000-02-22,5.60,6.275,6.4464,6.4803,6.4914,6.4984,6.5014,6.4988,6.49,6.4755,6.456,6.3158,6.1621,5.922,,,,4.2575,4.2678,4.2632,4.2512,4.2362,4.2205,4.1553,4.1163,,,,2.2409,2.2336,2.2356,2.2388,2.2392,2.2355,2.1605,2.0458,
23/2/2000,2000-02-23,5.64,6.3289,6.5321,6.577,6.5892,6.5932,6.5915,6.5838,6.5699,6.5505,6.5266,6.3715,6.2128,5.976,,,,4.2207,4.2464,4.2588,4.262,4.2589,4.2517,4.1938,4.1396,,,,2.3725,2.3451,2.325,2.3079,2.2916,2.2749,2.1777,2.0732,
24/2/2000,2000-02-24,5.63,6.2714,6.4336,6.4737,6.4913,6.5036,6.5112,6.5128,6.5081,6.4974,6.4816,6.3559,6.2106,5.9765,,,,4.2313,4.2527,4.2583,4.2542,4.2446,4.2319,4.1633,4.1131,,,,2.2723,2.2585,2.2546,2.2539,2.2529,2.2497,2.1926,2.0975,
25/2/2000,2000-02-25,5.62,6.2283,6.371,6.4111,6.4397,6.4672,6.4908,6.5077,6.5169,6.5186,6.5134,6.4189,6.2775,6.0182,,,,4.2303,4.2555,4.2652,4.2647,4.2579,4.2473,4.1813,4.1282,,,,2.2369,2.2352,2.2425,2.2522,2.2607,2.2661,2.2376,2.1493,
28/2/2000,2000-02-28,5.63,6.2371,6.3841,6.4308,6.4616,6.488,6.5084,6.5214,6.5264,6.524,6.5152,6.4093,6.2675,6.0221,,,,4.2289,4.2564,4.2667,4.2662,4.259,4.248,4.1806,4.1279,,,,2.259,2.252,2.2547,2.2602,2.2651,2.2672,2.2288,2.1396,
29/2/2000,2000-02-29,5.62,6.2781,6.4544,6.5063,6.5328,6.5507,6.5611,6.5635,6.5582,6.5459,6.528,6.3911,6.2385,6.0009,,,,4.2371,4.2647,4.2747,4.2735,4.2657,4.2541,4.1848,4.1315,,,,2.3136,2.2964,2.2889,2.2846,2.2802,2.2739,2.2063,2.1071,
1/3/2000,2000-03-01,5.60,6.2618,6.4396,6.4822,6.4985,6.5115,6.5228,6.5306,6.5334,6.5306,6.5225,6.4217,6.2769,6.0077,,,,4.2614,4.277,4.2753,4.2648,4.2503,4.2344,4.1662,4.1245,,,,2.2501,2.2458,2.2553,2.2686,2.2804,2.2881,2.2555,2.1524,
2/3/2000,2000-03-02,5.60,6.2684,6.4534,6.5001,6.5174,6.5273,6.5323,6.5318,6.5256,6.514,6.4976,6.3738,6.2334,6.0087,,,,4.259,4.2733,4.2708,4.26,4.2456,4.2301,4.1649,4.1256,,,,2.2683,2.259,2.261,2.2656,2.2684,2.2675,2.209,2.1078,
3/3/2000,2000-03-03,5.63,6.2644,6.4411,6.4921,6.5136,6.5244,6.5271,6.5223,6.5108,6.4936,6.4721,6.3332,6.1948,5.9943,,,,4.2305,4.2466,4.246,4.2367,4.2235,4.2089,4.1458,4.1069,,,,2.2939,2.2805,2.2763,2.274,2.2701,2.2631,2.1875,2.0879,
6/3/2000,2000-03-06,5.66,6.2991,6.4865,6.5322,6.5485,6.5568,6.5592,6.5555,6.5457,6.5305,6.5107,6.3757,6.2334,6.0175,,,,4.1845,4.211,4.2208,4.2206,4.2145,4.2052,4.1509,4.1109,,,,2.3723,2.3483,2.3347,2.3251,2.316,2.3055,2.2248,2.1225,
7/3/2000,2000-03-07,5.67,6.2683,6.4276,6.4714,6.4988,6.5202,6.5341,6.5394,6.5366,6.5267,6.511,6.3851,6.2435,6.0235,,,,4.2083,4.2234,4.2225,4.2138,4.2017,4.1887,4.1344,4.1021,,,,2.3119,2.3107,2.3169,2.3228,2.3249,2.3223,2.2507,2.1414,
8/3/2000,2000-03-08,5.67,6.2749,6.4361,6.477,6.4963,6.5125,6.526,6.5348,6.5376,6.5342,6.5251,6.4185,6.2712,6.0054,,,,4.1939,4.2112,4.2123,4.2052,4.1943,4.1821,4.1291,4.0968,,,,2.3186,2.3148,2.3225,2.3324,2.3399,2.343,2.2895,2.1744,
9/3/2000,2000-03-09,5.66,6.258,6.4177,6.4547,6.4687,6.4814,6.4937,6.5035,6.5089,6.509,6.5038,6.4147,6.274,5.9983,,,,4.1856,4.2047,4.2082,4.2033,4.1941,4.1831,4.1316,4.0986,,,,2.2958,2.289,2.2953,2.3056,2.3149,2.3207,2.283,2.1754,
10/3/2000,2000-03-10,5.70,6.3104,6.471,6.507,6.5187,6.5289,6.5393,6.5477,6.5522,6.5518,6.5463,6.4567,6.3147,6.0342,,,,4.1675,4.1905,4.198,4.1967,4.1906,4.1821,4.1371,4.1062,,,,2.3614,2.3488,2.3497,2.3555,2.3612,2.3642,2.3196,2.2085,
13/3/2000,2000-03-13,5.71,6.3001,6.4398,6.469,6.4804,6.4928,6.5064,6.5182,6.526,6.5285,6.5256,6.4441,6.3035,6.0163,,,,4.2231,4.2143,4.1977,4.1807,4.1655,4.1526,4.1116,4.0908,,,,2.2697,2.2921,2.3205,2.3452,2.363,2.3731,2.3325,2.2127,
14/3/2000,2000-03-14,5.71,6.2967,6.4101,6.4235,6.4288,6.4393,6.4519,6.4625,6.4688,6.4696,6.4648,6.3768,6.2366,5.9628,,,,4.1663,4.1822,4.1829,4.1764,4.1669,4.1566,4.1143,4.0897,,,,2.273,2.2696,2.2796,2.2924,2.3027,2.3083,2.2625,2.1469,
15/3/2000,2000-03-15,5.69,6.3151,6.4258,6.4291,6.4234,6.424,6.4283,6.4323,6.4333,6.4302,6.4225,6.3305,6.1959,5.9399,,,,4.1467,4.1536,4.1487,4.1401,4.1311,4.1227,4.0943,4.0795,,,,2.2773,2.2748,2.2836,2.2932,2.2991,2.2998,2.2362,2.1164,
16/3/2000,2000-03-16,5.70,6.3017,6.4076,6.4069,6.3966,6.3933,6.3952,6.3982,6.3993,6.397,6.3907,6.3071,6.178,5.922,,,,4.129,4.1495,4.1544,4.1513,4.1445,4.1364,4.1,4.078,,,,2.2643,2.2457,2.2438,2.248,2.2525,2.2543,2.2071,2.1,
17/3/2000,2000-03-17,5.72,6.3193,6.4149,6.3981,6.3716,6.3555,6.3485,6.346,6.3442,6.3408,6.3346,6.2582,6.1347,5.8759,,,,4.1206,4.1456,4.1534,4.1519,4.1459,4.1379,4.0992,4.0746,,,,2.2349,2.2029,2.1926,2.1923,2.1948,2.1966,2.1591,2.0601,
20/3/2000,2000-03-20,5.74,6.3348,6.4289,6.4091,6.3794,6.36,6.3497,6.3441,6.3395,6.3335,6.3252,6.2433,6.1207,5.8722,,,,4.1027,4.1338,4.1474,4.1507,4.148,4.1422,4.1043,4.0765,,,,2.2573,2.216,2.1967,2.1888,2.1855,2.183,2.1389,2.0441,
21/3/2000,2000-03-21,5.74,6.3251,6.4221,6.4007,6.3612,6.3303,6.3109,6.2996,6.2926,6.2868,6.2804,6.2149,6.1002,5.8327,,,,4.1085,4.1301,4.1353,4.132,4.1247,4.1158,4.0753,4.0504,,,,2.2218,2.1808,2.1644,2.1606,2.1621,2.1645,2.1396,2.0498,
22/3/2000,2000-03-22,5.74,6.3165,6.4074,6.3863,6.3506,6.3244,6.3095,6.3021,6.2982,6.2949,6.2904,6.2302,6.1182,5.8549,,,,4.0584,4.086,4.0988,4.1025,4.101,4.0965,4.0647,4.0403,,,,2.266,2.2235,2.2033,2.1957,2.1939,2.1939,2.1656,2.0778,
23/3/2000,2000-03-23,5.73,6.3427,6.427,6.3862,6.3342,6.2971,6.2751,6.2631,6.2562,6.2509,6.2449,6.1813,6.0678,5.802,,,,4.0922,4.101,4.097,4.0878,4.0771,4.0665,4.0277,4.0065,,,,2.2048,2.1741,2.1662,2.1684,2.1738,2.1783,2.1536,2.0613,
24/3/2000,2000-03-24,5.74,6.4095,6.5311,6.5096,6.4613,6.4204,6.3926,6.375,6.3635,6.3548,6.3463,6.2756,6.1531,5.8587,,,,4.0181,4.0453,4.06,4.0662,4.0666,4.0631,4.0251,3.9877,,,,2.4023,2.3473,2.3149,2.2973,2.2882,2.2832,2.2505,2.1654,
27/3/2000,2000-03-27,5.69,6.4088,6.539,6.5189,6.4692,6.4259,6.3955,6.3756,6.3624,6.3522,6.3427,6.27,6.1483,5.8568,,,,4.0301,4.0569,4.0703,4.0748,4.0734,4.0682,4.0239,3.9836,,,,2.3958,2.3386,2.3053,2.2875,2.2788,2.2744,2.2461,2.1647,
28/3/2000,2000-03-28,5.72,6.3882,6.4974,6.4668,6.4152,6.3751,6.3503,6.3368,6.3299,6.3256,6.3215,6.2669,6.152,5.8569,,,,4.0496,4.0662,4.0692,4.0647,4.0563,4.0462,3.9979,3.9662,,,,2.3255,2.2841,2.2676,2.2652,2.2693,2.2753,2.269,2.1858,
29/3/2000,2000-03-29,5.73,6.3876,6.4944,6.4628,6.4105,6.3705,6.3468,6.3355,6.3312,6.3299,6.3288,6.2851,6.1707,5.8551,,,,4.0168,4.0413,4.0524,4.0548,4.0515,4.0448,3.9968,3.9563,,,,2.3538,2.3055,2.283,2.2764,2.2784,2.284,2.2883,2.2144,
30/3/2000,2000-03-30,5.71,6.3336,6.4159,6.3679,6.3047,6.258,6.231,6.2186,6.2151,6.2158,6.2174,6.19,6.0876,5.7758,,,,4.048,4.046,4.0335,4.0177,4.0018,3.9872,3.9363,3.9093,,,,2.21,2.1849,2.1851,2.1974,2.214,2.2302,2.2537,2.1783,
31/3/2000,2000-03-31,5.72,6.343,6.4095,6.3517,6.2842,6.235,6.205,6.1885,6.18,6.175,6.1707,6.1222,6.0187,5.747,,,,3.9786,3.9927,3.9938,3.9879,3.9787,3.9682,3.9206,3.8907,,,,2.2565,2.2123,2.1947,2.192,2.1962,2.2026,2.2015,2.128,
3/4/2000,2000-04-03,5.69,6.3027,6.3656,6.3123,6.2496,6.2045,6.1779,6.1646,6.1591,6.1569,6.1554,6.1173,6.0182,5.7425,,,,3.9576,3.9753,3.9796,3.9761,3.9683,3.9584,3.908,3.8732,,,,2.2469,2.2026,2.185,2.1829,2.1886,2.197,2.2093,2.145,
4/4/2000,2000-04-04,5.67,6.2183,6.2389,6.1667,6.1056,6.0713,6.0578,6.0566,6.061,6.0669,6.0718,6.0517,5.9633,5.7085,,,,3.971,3.9838,3.9822,3.973,3.9604,3.9465,3.8861,3.8486,,,,2.1004,2.074,2.0744,2.088,2.1066,2.1253,2.1656,2.1147,
5/4/2000,2000-04-05,5.70,6.2307,6.2509,6.1828,6.1217,6.0849,6.0684,6.0648,6.0678,6.0732,6.0783,6.0664,5.9891,5.7494,,,,3.9526,3.9697,3.9727,3.9679,3.9587,3.9476,3.8929,3.8561,,,,2.1323,2.0987,2.092,2.0999,2.1145,2.1307,2.1735,2.133,
6/4/2000,2000-04-06,5.72,6.2511,6.2921,6.2294,6.168,6.1271,6.1038,6.0918,6.0856,6.0818,6.0782,6.0369,5.9551,5.7515,,,,3.9318,3.9643,3.9811,3.9872,3.9863,3.9808,3.9307,3.8842,,,,2.1953,2.1395,2.1107,2.0984,2.0955,2.0974,2.1062,2.0708,
7/4/2000,2000-04-07,5.73,6.2678,6.2876,6.2057,6.1338,6.0867,6.0584,6.0413,6.0298,6.0207,6.0118,5.9502,5.8613,5.6708,,,,3.9745,3.9911,3.9908,3.9818,3.9687,3.954,3.8895,3.8494,,,,2.1122,2.0673,2.0504,2.048,2.052,2.0577,2.0607,2.012,
10/4/2000,2000-04-10,5.70,6.2477,6.2249,6.1249,6.0565,6.0213,6.0064,6.0015,6.0004,5.9996,5.9974,5.9517,5.8618,5.6529,,,,3.9422,3.969,3.9797,3.9805,3.9753,3.9667,3.9134,3.8724,,,,2.0791,2.0374,2.0218,2.0199,2.0243,2.0307,2.0383,1.9894,
11/4/2000,2000-04-11,5.67,6.2667,6.2655,6.1868,6.134,6.1093,6.1009,6.1,6.1011,6.1014,6.0995,6.0501,5.9563,5.7461,,,,3.9567,3.98,3.9858,3.9815,3.9717,3.9592,3.8955,3.8519,,,,2.1525,2.121,2.1142,2.1196,2.1297,2.1403,2.1546,2.1044,
12/4/2000,2000-04-12,5.67,6.2762,6.2965,6.241,6.2072,6.1939,6.1906,6.1902,6.189,6.1853,6.1788,6.1085,6.0075,5.8151,,,,3.9549,3.9803,3.988,3.9852,3.9764,3.9645,3.8998,3.8535,,,,2.239,2.2104,2.2022,2.2037,2.2089,2.2143,2.2087,2.1541,
13/4/2000,2000-04-13,5.65,6.2827,6.2911,6.2193,6.1733,6.1523,6.1447,6.1423,6.1408,6.1381,6.1332,6.0754,5.9855,5.8032,,,,3.9787,4.0051,4.0146,4.0135,4.006,3.9948,3.9283,3.8772,,,,2.1736,2.1396,2.1277,2.1273,2.1322,2.1385,2.1472,2.1083,
14/4/2000,2000-04-14,5.65,6.1862,6.1679,6.101,6.0632,6.0506,6.0515,6.0577,6.0649,6.0706,6.0739,6.0504,5.981,5.8088,,,,3.982,4.0003,4.0022,3.995,3.9832,3.9696,3.9066,3.866,,,,2.0686,2.0511,2.0555,2.0699,2.0874,2.1043,2.1438,2.115,
17/4/2000,2000-04-17,5.65,6.2157,6.2292,6.1964,6.1868,6.1935,6.2061,6.2186,6.2281,6.2336,6.2349,6.1916,6.1044,5.9196,,,,3.9678,3.9791,3.9744,3.9628,3.9488,3.9347,3.881,3.8509,,,,2.2257,2.227,2.2442,2.2653,2.2847,2.3001,2.3106,2.2535,
18/4/2000,2000-04-18,5.65,6.2093,6.2389,6.2136,6.2064,6.2128,6.2238,6.2339,6.2407,6.2434,6.2419,6.1873,6.0943,5.9097,,,,3.9567,3.9759,3.9778,3.9708,3.9595,3.9466,3.8897,3.8545,,,,2.2561,2.2479,2.2561,2.2699,2.2839,2.2953,2.2976,2.2398,
19/4/2000,2000-04-19,5.65,6.2215,6.2377,6.1935,6.1681,6.1593,6.1582,6.1588,6.1585,6.1559,6.1508,6.0931,6.0097,5.8516,,,,3.95,3.9686,3.9704,3.9637,3.953,3.9408,3.887,3.8539,,,,2.2093,2.1896,2.1884,2.1948,2.2029,2.21,2.2061,2.1559,
